spectral_novel,commP,commY,ratio,wk,wu,lamplus,gapplus,ampplus
0.25414003695521065,0.13147601439993367,0.20022072659783144,0.4160498991092077,0.37372733219500626,0.6262726678049937,-3.659032319361747,1.2458907234983747,1.912859722865675
0.14046459237368059,0.12085364529898775,0.38255977020867815,0.5203414155530804,0.360423046068778,0.6395769539312219,-4.398825520080447,3.4005136514467273,2.0973377219895815
0.0950182825584222,0.14899641162219004,0.24841358725949955,0.5180060768824197,0.4008131929632232,0.5991868070367768,-3.6749047334418585,0.7482952337161111,1.9170041036580643
0.22398414146907786,0.22590984106355202,0.2790912302095651,0.4005339876495312,0.2172279613723028,0.7827720386276973,-3.1058238071837923,1.3337770243553653,1.7623347602495367
0.5466151885213899,0.38776482816034397,0.4234043646735973,0.2775998526630991,0.06860299780225125,0.9313970021977488,-0.36986189914942214,0.545804824178281,0.6081627242353992
0.43643311763075365,0.3302025154187182,0.3679006590705634,0.3869560735434346,0.27818999006972517,0.7218100099302748,-1.301153481833344,0.7651378008182251,1.1406811481888108
0.15623323666675126,0.16849752598733805,0.2417990627426541,0.49470364259062694,0.3868294149161945,0.6131705850838055,-0.5167096646883637,0.7570125227228123,0.7188251975886514
0.3225313662215673,0.26692665505666696,0.5242734277308921,0.40716229907085355,0.3104273843102086,0.6895726156897913,-0.6962237819170984,0.6686718010068983,0.8344002528266027
0.3455431450305312,0.295448148046742,0.37454558658127,0.40267524762371876,0.42657918246222265,0.5734208175377774,-2.207954101121026,2.3093930003385466,1.4859186051466702
0.10060949912657646,0.16694145549147876,0.22956664537540783,0.38179439698792267,0.8087266727135584,0.1912733272864417,-2.8956269798113325,1.6779643220390863,1.7016541892556585
0.08613689308498064,0.14250639154750022,0.19219131633850037,0.4148761704828668,0.17510577948240938,0.8248942205175906,-3.2014954536506064,2.7187437062644135,1.7892723251787601
0.23111607224863367,0.2253553611617279,0.37147709240557697,0.474048850166015,0.6204595314239774,0.3795404685760226,-3.2456562867356302,2.8420870594164898,1.801570505624365
0.4427074953796487,0.3740495591519747,0.2985263319507702,0.506508200908015,0.33212332268118167,0.6678766773188183,-2.2648027624349325,0.2611828789730839,1.5049261651107446
0.3023565640402066,0.18816813232271634,0.2751936221005499,0.37648863522840065,0.13649874128815473,0.8635012587118451,-2.078103552119137,1.439325769692768,1.4415628852461266
0.3983626388253837,0.18574140563159616,0.42340869772682993,0.38022896420961433,0.27253813687844525,0.7274618631215547,-1.3419436202377855,0.5163290595818064,1.1584229021552472
0.2924071569504113,0.18774840133054546,0.44868329705500826,0.49545810186357514,0.2564920451994109,0.7435079548005892,-3.197558788763352,3.9091377848659397,1.7881719125306024
0.316366091028511,0.2617231822126231,0.5559746448750755,0.36975298597662504,0.42733647669370334,0.5726635233062968,-1.9150169426333445,1.5919624412316982,1.3838413719185247
0.26443922428188293,0.18645683754001993,0.3835750623163024,0.37115016261863415,0.11267953706320291,0.887320462936797,-1.479463093402942,1.1622832633382567,1.2163318187908028
0.20444629497847766,0.17581266085580605,0.3995013562637369,0.3498526483409648,0.213864377128145,0.786135622871855,-2.683610120211311,2.2404447674557133,1.6381727992526647
0.11239458268605779,0.12609104980900818,0.320492218857864,0.49181176421495176,0.6127709695300397,0.3872290304699603,-4.074319519232953,2.8065963292780065,2.018494369383515
0.44359848804351026,0.3337763999752784,0.21581193419810143,0.49354086938854724,0.3801246522330778,0.6198753477669222,-2.00197780077787,0.673742406670121,1.4149126477552845
0.18074352362827442,0.14397847577730577,0.2561212525716697,0.5649245460198791,0.5259148418428669,0.4740851581571331,-3.7497532475914204,2.0200862279913165,1.9364279608576769
0.39596426462955603,0.18376624421390408,0.25727548000337574,0.41049538208307096,0.6097587004106915,0.3902412995893085,-4.047948168189626,3.910864707940444,2.011951333454571
0.2604015700544945,0.1614397832551373,0.19535703006007568,0.38304732186110996,0.7529185028503045,0.2470814971496955,-3.3444396652369637,3.083350466120585,1.828780923248316
0.28029762789773083,0.23425123484482735,0.27772815393791234,0.4240164836975784,0.6171729094276842,0.3828270905723158,-0.7723631544074132,0.44269492607060523,0.878841939376708
0.27809460929475305,0.14774108585145712,0.23141788326491108,0.5238868045516027,0.542331323082886,0.457668676917114,-2.166573053113779,1.2568726463031084,1.471928345101683
0.35723268553718424,0.24157471678290715,0.31740290760386325,0.4604889239062054,0.24013357400719224,0.7598664259928077,-1.7561567479564837,1.9009694993036816,1.3252006444144537
0.20660468658076944,0.22145937705536428,0.3873320694938647,0.42528950991564124,0.826658458190648,0.17334154180935196,-2.6241053229055447,2.309750402410392,1.6199090477263052
0.3543509765991448,0.29740472281781904,0.2787370391480397,0.3619970481823608,0.19839411348922614,0.8016058865107738,-1.6632695965987347,1.1931027864895953,1.2896780980534386
0.5008171732978386,0.3555569222172089,0.3824123734248566,0.4804556094045107,0.6466728519997055,0.35332714800029447,-1.8764581419574442,0.3053315664412941,1.369838728448515
0.2545078297675903,0.21243488535725144,0.46896190945738403,0.5255026370799466,0.5204585181109795,0.47954148188902046,-2.257008807682505,2.148437964211776,1.5023344526710771
0.4042547022624025,0.2814914618351559,0.3368521201831448,0.3140189147708927,0.8204034974863144,0.17959650251368556,-3.2600359445064444,2.445491806376931,1.8055569624097836
0.22697693126790913,0.13630777311872028,0.2759517504468029,0.4195982731232689,0.7117031020279102,0.2882968979720898,-2.3448553227509406,1.7571179855784904,1.5312920435863764
0.2050144386794842,0.1330993197885334,0.34174442059017424,0.49736844150565473,0.3269013729863743,0.6730986270136257,-1.72791636743106,1.6017178324003567,1.3145023269021094
0.19047001130888203,0.1624757857790169,0.21120666463940163,0.36034955166112154,0.11123038508058485,0.8887696149194152,-1.6295617993691722,1.9622222161961693,1.2765429093333183
0.10695765577311614,0.11228285418384235,0.2210710695534263,0.5211590701405124,0.4813702024928932,0.5186297975071068,-1.1748684732417427,0.917195073608212,1.0839134989664732
0.5300383217069358,0.3319642223621958,0.21945682837948804,0.4689596430373435,0.23583722995469228,0.7641627700453079,-1.7999473987337782,0.8986908942438668,1.3416211830221594
0.29088434003978675,0.1342249192553517,0.23383978073032316,0.46575227851865153,0.5587226940236293,0.44127730597637066,-1.9619708712081654,1.291028686151006,1.400703705716582
0.43426097384143175,0.2836859648175666,0.40704779554446724,0.41451163929749224,0.4761526249159523,0.5238473750840477,-2.2279772241245372,0.6319270925455738,1.4926410231949734
0.1990077205246304,0.17997493120002447,0.39647247017811016,0.49482927142788224,0.5959640618466656,0.4040359381533345,-2.4833763631697585,2.3949779904113884,1.5758732065650962
0.29440823734529337,0.18179029440250932,0.5586986878392176,0.40100567118848496,0.147241613247247,0.852758386752753,-1.6858511569073775,0.4867206683236618,1.2984033105731738
0.16565654454709786,0.21407653051034117,0.24052402236733936,0.49390891699135026,0.47371906005407827,0.5262809399459217,-2.1189123672196364,1.0876514121205747,1.45564843530972
0.44822043364700687,0.344907036363941,0.20694867817967608,0.2837193048423868,0.17492611028624483,0.8250738897137552,-1.273938232277607,0.5252244015585074,1.1286887224906639
0.18750466063452628,0.08155960376434539,0.18844076506313565,0.4762770269737464,0.2667595366136136,0.7332404633863864,-4.749990728748526,4.1152998610556395,2.179447344798338
0.5901852100498997,0.3603693012393788,0.19791767959627127,0.3916739067705238,0.6432794603613857,0.35672053963861433,-1.064745455946365,0.5040757011545547,1.031865037660626
0.21326216601748585,0.16064628065871844,0.3021458196365398,0.49745733136350034,0.6913569735234335,0.3086430264765665,-4.276211834921002,1.6029790202258156,2.0679003445333146
0.26838631542575103,0.15705589911237275,0.13068365694759396,0.5280750583339495,0.6497148123892232,0.3502851876107767,-3.9920152658691137,1.571611836489447,1.998002819284576
0.2885111407569521,0.22460043407740085,0.34698281462671526,0.31602009378580326,0.09058740391409308,0.9094125960859069,-1.620872993440598,0.24028444267673899,1.27313510415847
0.36112299438467516,0.29523418134780466,0.3644090876981181,0.4483079717426564,0.21050164085455314,0.7894983591454469,-3.4384529879511896,2.2004830364729284,1.8543066057023012
0.24320141122592343,0.23979346078958536,0.18506565897875563,0.3982717782985403,0.5284928906961207,0.47150710930387935,-2.267985397028943,2.597152344238949,1.5059831994510904
0.24764841590005496,0.1774922793270986,0.39502906254906023,0.4675571343204846,0.7048682460239972,0.2951317539760029,-2.587199952415182,1.1167220432947427,1.6084775262387665
0.16278711410154775,0.1385479619735053,0.30548380257457103,0.4199626960555176,0.40552819559865677,0.5944718044013432,-1.2683537495312551,1.7376809326423297,1.126212124571235
0.3967263387830688,0.3322803505051155,0.26711392076678997,0.43967172312017105,0.2048004294258447,0.7951995705741554,-1.4151656395842065,0.8127695142004304,1.189607346809949
0.21351498461621082,0.23030084234102627,0.3374785348582455,0.4557892096592669,0.6743284053692498,0.32567159463075024,-1.6246353130205233,0.6118602111475502,1.274611828369925
0.3801246582228413,0.1879059743546759,0.3086159770184325,0.47303913185042,0.3110376761460927,0.6889623238539073,-2.4046828212213742,1.3411245926064124,1.5507039760126284
0.16905820670534588,0.125689070228961,0.3121608704586461,0.4376736175736207,0.3092221798192617,0.6907778201807383,-4.268267347901195,1.7952440673729013,2.0659785448792043
0.34440759571881985,0.2910740871556555,0.3020089314754065,0.3080187843967436,0.1939077488263515,0.8060922511736485,-2.116110834049063,2.0441557562978456,1.4546858197044004
0.4604287786909768,0.2939179920210003,0.27275385984341316,0.4077604127724068,0.8388942870255913,0.16110571297440876,-0.8233487476412237,0.19057884731609842,0.9073856664292332
0.3065170948886824,0.20152480106962783,0.2904697170571968,0.4735168244749601,0.7061150798180461,0.29388492018195383,-1.061961885666471,0.6864683637598198,1.0305153495540331
0.20923831472296073,0.16732689024659286,0.30585985143198874,0.37779740758978175,0.7910657851040488,0.20893421489595118,-4.77835463816065,2.919569149377582,2.1859447930267244
0.31850889817282535,0.2524527924772611,0.21809198549661293,0.27273400458058794,0.09177886134125503,0.9082211386587451,-2.307025658965815,1.0047472086480125,1.518889613818534
0.2097164455971956,0.17669264806995347,0.17241855119891544,0.5498689207806314,0.5330806489466301,0.46691935105336996,-4.164404302566084,3.0846560846849913,2.040687213309792
0.266243973926573,0.2096434660953939,0.36892540713260885,0.4914081428593067,0.7582062867393821,0.241793713260618,-3.919574837718274,2.786840087783526,1.9797916147206691
0.2286166884735306,0.1672249235268931,0.501778452529382,0.5076254509253,0.31934412948321467,0.6806558705167853,-1.5281156063337424,1.5811188317161784,1.2361697320084093
0.296756482168512,0.2343256113090345,0.25819218479140765,0.5332146524938921,0.5815725556671001,0.41842744433289997,-1.6572565747654322,2.0745399990134255,1.2873447769597048
0.3268360192266316,0.2528608122329282,0.55250214514919,0.24474350148858745,0.048521322491860426,0.9514786775081396,-1.7245831768522062,1.3638219737532098,1.3132338622089388
0.3093672159785329,0.24861914770934748,0.26794638184845365,0.4831115395132294,0.6988824143727307,0.3011175856272693,-1.1995947922574612,0.5917175633652301,1.0952601482102147
0.08947659535675534,0.10305792019716449,0.3475228881767124,0.5226226261922811,0.6384725513028683,0.3615274486971318,-1.7130420565453832,1.5690781688564979,1.308832325603774
0.46111845254273565,0.33651399016928996,0.47070036508407676,0.5373433556763599,0.5037104034209255,0.49628959657907457,-2.102321508335362,0.8317862526850535,1.4499384498437726
0.22876986230580296,0.21781251929939502,0.24836973386910072,0.5223654203044155,0.6409957004603264,0.35900429953967367,-3.1955417561268877,2.043525272715362,1.787607830629215
0.25352785635224173,0.24380854107457745,0.3271687041708874,0.4690869620388892,0.5967270761657931,0.403272923834207,-1.9520817653583902,1.119403318370438,1.3971691971119282
0.12467305057923693,0.1215212129004369,0.2501181434126668,0.4873667656522956,0.2497513244857804,0.7502486755142196,-3.1583407236897654,2.576653772639013,1.7771721142561756
0.1890454994344492,0.1391731294329476,0.35163414992400466,0.4274689362800698,0.7883981077517451,0.21160189224825493,-1.556215127854296,1.1521239753133075,1.2474835180691952
0.20560195389642863,0.11117963235065911,0.3280421780560398,0.45657003936992036,0.48161286084369054,0.5183871391563094,-3.0883477324290656,2.0559547527855306,1.7573695491925043
0.21516452494767888,0.17970145582674346,0.3044357067348504,0.3876695047898093,0.8372277185270105,0.16277228147298944,-1.4807822500465062,1.201859437174353,1.2168739663771702
0.41589800340795996,0.29810459859252864,0.39023526348281723,0.3099149046998105,0.8972753630746709,0.1027246369253291,-1.8999103899077834,0.4665693934378736,1.3783723698289165
0.2821350586800043,0.23993017005744108,0.25799746958823494,0.23364103901674574,0.10335577020891486,0.8966442297910852,-2.791330477307393,2.2136188449697647,1.6707275293438464
0.2622044440809266,0.10412129220736391,0.37745214538203853,0.3974101832516092,0.8022624285878448,0.1977375714121551,-3.2175603676680695,2.6863644134985822,1.793755938712976
0.24161406392507787,0.21477082604797149,0.20491385850065702,0.4478693495878687,0.24434001384857798,0.755659986151422,-2.486142790310447,1.845193805449183,1.5767507064563018
0.42308951177753523,0.2685237325395154,0.21682884318527282,0.3983058156143223,0.8574471967981668,0.14255280320183317,-1.4342630587351057,1.3868046710840316,1.1976072222290186
0.28365012569639714,0.26683326662561946,0.21011421655158127,0.508466561794579,0.6573335526170111,0.34266644738298896,-2.864205142625546,1.7135057971102066,1.6923962723385875
0.41983743920653394,0.31696080204347393,0.4655862589153639,0.40758891885535714,0.17470456034014512,0.825295439659855,-1.6233001151772284,1.3866343688472513,1.2740879542548185
0.14793006534226624,0.11068452947442392,0.17898419409739344,0.4485113381724714,0.3969385407143007,0.6030614592856993,-2.3075780202754395,1.9750589301378463,1.5190714335657292
0.14905857279679097,0.1813641918433699,0.3065013779969146,0.48652067636347196,0.32857162864488043,0.6714283713551196,-1.496092171877786,1.0659254070532982,1.2231484668174122
0.4293371140740617,0.35673001777712054,0.33503247390983365,0.13135579262298067,0.013088031018909716,0.9869119689810902,-2.0537175682272433,1.0233915665484374,1.4330797494303111
0.22830885657011948,0.22017794674234817,0.2700707601644992,0.49967077558665735,0.5338358083591919,0.46616419164080813,-3.113800836866068,1.8375814354562312,1.7645965082324253
0.15737819466444855,0.138117842537615,0.26395580438383215,0.4941577388204626,0.6126667555227383,0.3873332444772616,-1.2189949803473523,0.6282017587198999,1.1040810569642758
0.10043747491142115,0.10789580862501409,0.3872575100873196,0.4667710651457003,0.25494147442307274,0.7450585255769273,-3.2199380295761943,1.6821589415616434,1.7944185770260501
0.352812914593801,0.0954123441954947,0.3107665593063902,0.5079792377142521,0.6300582668537185,0.36994173314628154,-2.8633052444757254,1.574527266131814,1.6921303863697164
0.3400332001225405,0.2785276645030687,0.31024676128270406,0.36724417956302163,0.7915510755129622,0.20844892448703775,-1.2310643247248638,0.91460719144803,1.1095333815279573
0.3974376194469198,0.26136115426265105,0.40812605299411847,0.42045942482533805,0.17951832471327767,0.8204816752867224,-2.1043860874472284,0.7275326371140194,1.4506502291893895
0.18575221555997093,0.18834980895416428,0.3645727074134731,0.48025655165169423,0.7281048878465344,0.2718951121534656,-1.819260971049589,1.2516052571002414,1.348799826160127
0.2631143929393842,0.18571095121111975,0.22032124596072863,0.504281393301437,0.4497484036257418,0.5502515963742581,-1.9924687918988595,0.8777876574999743,1.41154836682944
0.3674809944288015,0.2179998732444417,0.5449992690279574,0.35728765264250806,0.15122756757057926,0.8487724324294207,-1.7553040479289193,1.7734743463126168,1.3248788804750868
0.2070287320779351,0.18251364911842383,0.33003665370650154,0.474904641848238,0.7143067886717217,0.28569321132827835,-2.2523032893110324,1.1009575340355535,1.5007675667174556
0.1592920059852995,0.13389138435400597,0.21630323383324754,0.45963887055759545,0.8243673075149859,0.1756326924850141,-5.031933061634099,4.535854571891966,2.243197062594836
0.2664844293183867,0.2157068146651219,0.23269851305076136,0.5091054989628447,0.6436187574030819,0.35638124259691806,-1.019702505189965,1.1821072527371017,1.009803201217923
0.3070019131419319,0.2231856321610825,0.5840907034897455,0.4963203031854047,0.28776239214892824,0.7122376078510718,-3.011099250585854,0.6553311279053498,1.7352519271235096
0.25921687949196737,0.24465477747791728,0.2328403905644863,0.5260125408037991,0.6095042104458167,0.3904957895541834,-3.282918515134696,2.5958147833912957,1.8118825886725376
0.3520304932344642,0.1500356624218045,0.3913448095303172,0.32120583022363064,0.2544481097456526,0.7455518902543474,-2.210109388418995,1.1755609349837588,1.4866436655833148
0.31577677619363953,0.2876683898421158,0.28002858808150793,0.5382430576376912,0.3252056009740954,0.6747943990259045,-3.7078668161238575,2.41680994011482,1.925582201861
0.25270647782124334,0.17673404065650394,0.19343916240692455,0.32720733347954756,0.2243303054193235,0.7756696945806766,-1.3254024864414382,0.2030181038641441,1.1512612589857432
0.11755281247751574,0.12677081087862366,0.21129333384787002,0.2572990647542608,0.04758860284298737,0.9524113971570127,-3.473172819700598,2.8192466428352394,1.8636450358640182
0.4171387637731399,0.2248571157942499,0.27057815423976367,0.4854218817938789,0.31840728439907334,0.6815927156009265,-3.4519426308501817,2.7914885600809534,1.857940427153191
0.49291735350612376,0.37743301764604215,0.30288091412605717,0.3638053170775418,0.6359577641945888,0.3640422358054112,-1.8752557903923686,1.7920856913742989,1.3693997920229024
0.49657935556675903,0.3321694543670383,0.20769229928161823,0.45839639089999834,0.7083451750473104,0.2916548249526896,-3.140472452715554,0.6426817545980863,1.7721378198987667
0.3872213226033299,0.3392446950062215,0.3267912527204091,0.43788277314479207,0.21748196472547685,0.7825180352745231,-3.29512422687979,2.2746680000703776,1.8152477040006936
0.20465999392057563,0.14441101978785942,0.16747968919387654,0.4355032090352217,0.6206947573899562,0.3793052426100439,-3.8459841922887326,2.0524037243130433,1.9611180974864142
0.2635274962281888,0.2531201167972813,0.38788719031928476,0.3505761413356344,0.1263993578382823,0.8736006421617177,-1.4081374614509816,0.05249126489003819,1.1866496793287316
0.22001894113348883,0.20077337553668412,0.39684597395814786,0.47086804345053235,0.5364154765069232,0.46358452349307677,-2.618600550955587,2.113980630220502,1.6182090566288359
0.29977063285073796,0.25696425490443536,0.4033065703353002,0.2995426578220105,0.09638732948486217,0.9036126705151378,-3.2123309892498852,3.0240428793376677,1.7922976843286622
0.38776335153197017,0.31683627654629576,0.3378862088431289,0.3217305613092846,0.905226031923655,0.09477396807634497,-1.4645539307722186,0.8984890876606481,1.2101875601625636
0.20621555546418893,0.14633804601646822,0.42861083232048214,0.4836114470512598,0.7389480239259816,0.2610519760740183,-2.46470273400628,2.4952201832584335,1.569937175178128
0.455917124318924,0.2270818077520615,0.15361113173900262,0.4809505266775402,0.769139986006681,0.23086001399331904,-3.1752439203226115,0.6252973874138612,1.7819214124990506
