active_margin,active_rank,active_singular_gap,alpha,beta,carrier_id,certified,contraction_excess,eligible,lambda_keep,lambda_up,normality_residual,parent_radius,persistent_gap,persistent_rank,product_norm,radius_bound,reason,rho_mass,runtime_active_native_radius,runtime_active_rank_utilization,runtime_control_run,runtime_control_within_radius,runtime_formation_utilization,runtime_limiting_surface,runtime_persistent_native_radius,runtime_persistent_utilization,runtime_same_active_rank,runtime_status_preserved,runtime_stratum_parent_radius,state_index,structured_active_bound,structured_active_bound_verified,structured_active_spectral_shift,structured_control_run,structured_parent_norm,structured_same_active_rank,structured_status_preserved,y_min
0.8666445222974162,4,0.165535340216157,0.025235507934669762,0.9747644920653302,annual-sunspots,True,4.440892098500626e-16,True,0.6973977937231679,0.018054809854463456,2.1174469064439534e-16,1.327697659338999e-05,0.4223999999999985,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.327697659338999e-05, 'valid': True, 'reason': None, 'active_margin': 0.8666445222974162, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999985, 'persistent_subspace_bound': 0.0001257297796632933, 'weighted_projector_bound': 0.0013736943768324584, 'load_bound': 0.004210478320749884, 'alpha_bound': 0.005955148314782902, 'packet_bound': 0.020722169295990665, 'active_subspace_sin_bound': 0.25036550224177667, 'active_formation_bound': 0.8662048153692199}",,1.0,2.389164060411037e-10,0.9999991855326469,True,True,1.1523662133700823e-08,active_runtime_rank,9.999999717180685e-09,1.649719633860514e-05,True,True,1.6497195872032562e-13,0,0.41644846497532484,True,2.3769787943495047e-06,True,6.638488296739631e-06,True,True,0.08481217893719466
0.8597043184271366,4,0.1638105140881307,0.024506577738331894,0.9754934222616681,annual-sunspots,True,4.440892098500626e-16,True,0.7059525827688229,0.017735108668482262,2.548386416624487e-16,1.2958434717750326e-05,0.4223999999999982,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.2958434717750326e-05, 'valid': True, 'reason': None, 'active_margin': 0.8597043184271366, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999982, 'persistent_subspace_bound': 0.0001227132450593329, 'weighted_projector_bound': 0.0013414555034906583, 'load_bound': 0.0041129524989621455, 'alpha_bound': 0.005748668310338367, 'packet_bound': 0.020276282622287402, 'active_subspace_sin_bound': 0.24755776801211585, 'active_formation_bound': 0.857226536190385}",,1.0,2.378074548757848e-10,0.999999329907194,False,,1.1694558772302257e-08,active_runtime_rank,1.0000000272292198e-08,1.6366443887818608e-05,,,1.6366444333464105e-13,1,,,,False,,,,0.08532435668351503
0.853545661979556,4,0.1627022340311564,0.02397244257023221,0.9760275574297678,annual-sunspots,True,1.7763568394002505e-15,True,0.7207562121323001,0.017702662973963175,3.259396485025743e-16,1.2900450791030005e-05,0.4223999999999975,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.2900450791030005e-05, 'valid': True, 'reason': None, 'active_margin': 0.853545661979556, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999975, 'persistent_subspace_bound': 0.0001221641477447482, 'weighted_projector_bound': 0.001336775602056158, 'load_bound': 0.004101089343162375, 'alpha_bound': 0.0056159558183688585, 'packet_bound': 0.020021056208446658, 'active_subspace_sin_bound': 0.2461067154691049, 'active_formation_bound': 0.8528728047601305}",,1.0,2.38015889018433e-10,0.9999992186716904,False,,1.1878911186208236e-08,active_runtime_rank,9.999999606158383e-09,1.651000362471677e-05,,,1.651000297448412e-13,2,,,,False,,,,0.0862697911062186
0.846123296711544,4,0.15717434435364924,0.021807096225122714,0.9781929037748773,annual-sunspots,True,8.881784197001252e-16,True,0.737637939686052,0.01644434494255644,1.5367333815677338e-16,1.2048535753982506e-05,0.4223999999999981,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.2048535753982506e-05, 'valid': True, 'reason': None, 'active_margin': 0.846123296711544, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999981, 'persistent_subspace_bound': 0.00011409666986353671, 'weighted_projector_bound': 0.0012492057397515315, 'load_bound': 0.003833600703814171, 'alpha_bound': 0.005136017197389905, 'packet_bound': 0.01915614926086555, 'active_subspace_sin_bound': 0.24375669374848427, 'active_formation_bound': 0.8458311621451037}",,1.0000000000000002,2.321415716659649e-10,0.9999992785303984,False,,1.2114204311690303e-08,active_runtime_rank,1.0000000050247593e-08,1.57116875925567e-05,,,1.5711687671504147e-13,3,,,,False,,,,0.08681237938774107
0.8368599573015273,4,0.15203507860101267,0.01996871859171972,0.9800312814082803,annual-sunspots,True,6.661338147750939e-16,True,0.8029804980589053,0.016361203876406948,3.376328832095219e-16,1.1987592488390536e-05,0.42239999999999783,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.1987592488390536e-05, 'valid': True, 'reason': None, 'active_margin': 0.8368599573015273, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999783, 'persistent_subspace_bound': 0.0001135195486702409, 'weighted_projector_bound': 0.0012423158710548978, 'load_bound': 0.0038113663683933055, 'alpha_bound': 0.004695426019372898, 'packet_bound': 0.018286512170891767, 'active_subspace_sin_bound': 0.240556486557702, 'active_formation_bound': 0.8345140959059634}",,1.0000000000000002,2.0904208138119007e-10,0.9999993051934062,False,,1.1399449981012242e-08,active_runtime_rank,9.99999949513608e-09,1.4732974668731914e-05,,,1.473297392491718e-13,4,,,,False,,,,0.08637326961201536
0.8206485087645934,4,0.12294685996089369,0.010611013709374464,0.9893889862906255,annual-sunspots,True,4.440892098500626e-16,True,0.8896619051891461,0.009541459227338966,2.9413241439241254e-16,7.729510181960758e-06,0.4223999999999984,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 7.729510181960758e-06, 'valid': True, 'reason': None, 'active_margin': 0.8206485087645934, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999984, 'persistent_subspace_bound': 7.319640203243009e-05, 'weighted_projector_bound': 0.0008000990279677368, 'load_bound': 0.002452355347429108, 'alpha_bound': 0.0027422107114034255, 'packet_bound': 0.014562863150993996, 'active_subspace_sin_bound': 0.23689687000751572, 'active_formation_bound': 0.8198748861055225}",,1.0000000000000002,1.919607459419314e-10,0.9999995026873221,False,,1.3169102212375436e-08,active_runtime_rank,9.999999828202988e-09,1.0997540230164304e-05,,,1.0997540041229849e-13,5,,,,False,,,,0.08526171853166087
0.8070869098043744,4,0.12205135151406717,0.010404941847149424,0.9895950581528505,annual-sunspots,True,4.440892098500626e-16,True,0.8932738595360448,0.009392187729191013,1.736485750623882e-16,7.495344978756042e-06,0.42239999999999917,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 7.495344978756042e-06, 'valid': True, 'reason': None, 'active_margin': 0.8070869098043744, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.42239999999999917, 'persistent_subspace_bound': 7.097891163687723e-05, 'weighted_projector_bound': 0.0007755382235497078, 'load_bound': 0.002376439222384956, 'alpha_bound': 0.0026466247571652617, 'packet_bound': 0.01417210042864928, 'active_subspace_sin_bound': 0.23223176561082057, 'active_formation_bound': 0.8047064905646834}",,1.0,1.8895966264928468e-10,0.9999997975179685,False,,1.3293897056710489e-08,active_runtime_rank,9.99999949513608e-09,1.0771777597256005e-05,,,1.077177705342782e-13,6,,,,False,,,,0.08486598584444546
0.8013987506950815,4,0.13830183963035017,0.01579227524183828,0.9842077247581617,annual-sunspots,True,1.7763568394002505e-15,True,0.805557006729988,0.012925704252521765,3.2779824763545456e-16,9.44815821818648e-06,0.422399999999998,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 9.44815821818648e-06, 'valid': True, 'reason': None, 'active_margin': 0.8013987506950815, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.422399999999998, 'persistent_subspace_bound': 8.947161791698295e-05, 'weighted_projector_bound': 0.0009745176182639968, 'load_bound': 0.0029806756248350655, 'alpha_bound': 0.003668427407022412, 'packet_bound': 0.015950590946262947, 'active_subspace_sin_bound': 0.2306634675127298, 'active_formation_bound': 0.798412422270571}",,1.0,2.019648551404913e-10,0.9999995854025551,False,,1.2614726560225711e-08,active_runtime_rank,1.0000000272292198e-08,1.2829349507228469e-05,,,1.2829349856561647e-13,7,,,,False,,,,0.08185666423880945
0.8134243424920042,4,0.18549045988437393,0.033964996084874986,0.966035003915125,annual-sunspots,True,1.1102230246251565e-15,True,0.6926683423399993,0.02435364913315495,3.4365569933741653e-16,1.6259657433612963e-05,0.4223999999999986,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.6259657433612963e-05, 'valid': True, 'reason': None, 'active_margin': 0.8134243424920042, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999986, 'persistent_subspace_bound': 0.00015397528050987655, 'weighted_projector_bound': 0.001673488650597527, 'load_bound': 0.005113609369614602, 'alpha_bound': 0.007234928110510566, 'packet_bound': 0.02181612525755089, 'active_subspace_sin_bound': 0.23522638599473208, 'active_formation_bound': 0.8128769228670055}",,1.0000000000000002,2.489938279777872e-10,0.9999997139517913,False,,1.140562525961611e-08,active_runtime_rank,1.0000000272292198e-08,1.9902767526218665e-05,,,1.9902768068155497e-13,8,,,,False,,,,0.07980474989116337
0.8221716695649474,4,0.17976230747451685,0.03167405141102868,0.9683259485889713,annual-sunspots,True,6.661338147750939e-16,True,0.5058563989283267,0.01654662008139037,2.4830967527088364e-16,1.138490955496399e-05,0.4223999999999982,4,"max(||DeltaK||_2,||DeltaY||_2,||DeltaR||_2,||Deltarho||_1)","{'delta': 1.138490955496399e-05, 'valid': True, 'reason': None, 'active_margin': 0.8221716695649474, 'active_rank': 4, 'persistent_rank': 4, 'persistent_gap': 0.4223999999999982, 'persistent_subspace_bound': 0.00010781225722582227, 'weighted_projector_bound': 0.0011693369469526961, 'load_bound': 0.0035676317603237934, 'alpha_bound': 0.006923840512662305, 'packet_bound': 0.021404562446559965, 'active_subspace_sin_bound': 0.23814294272556957, 'active_formation_bound': 0.8217988957232021}",,1.0,2.573545097566137e-10,0.9999997249990581,False,,1.20179059223408e-08,active_runtime_rank,9.999999606158383e-09,1.4701323816552755e-05,,,1.4701323237553441e-13,9,,,,False,,,,0.07783753716421672
