absolute_boundary_distance,carrier_id,eligible,gate_reached,ground_gap,inside_norm,inside_preserved,limiting_surface,lowest_eigenvalue,outside_crossed,outside_norm,reason,sign_clearance,sign_threshold,signed_margin,simplicity_clearance,simplicity_threshold,state_index
0.8666445222974162,annual-sunspots,True,True,1.7332890545948323,0.857978077074442,True,simplicity,-1.2110322215887226,True,0.8666445247974159,,1.2110322214887226,-1e-10,0.8666445222974162,1.7332890445948324,1e-08,0
0.8597043184271366,annual-sunspots,True,True,1.719408646854273,0.8511072752428653,True,simplicity,-1.213730893672948,True,0.8597043209271364,,1.213730893572948,-1e-10,0.8597043184271366,1.7194086368542731,1e-08,1
0.853545661979556,annual-sunspots,True,True,1.7070913339591118,0.8450102053597606,True,simplicity,-1.2165706886038858,True,0.8535456644795565,,1.2165706885038858,-1e-10,0.853545661979556,1.707091323959112,1e-08,2
0.846123296711544,annual-sunspots,True,True,1.6922466034230879,0.8376620637444289,True,simplicity,-1.218596902534578,True,0.8461232992115438,,1.218596902434578,-1e-10,0.846123296711544,1.692246593423088,1e-08,3
0.8368599573015273,annual-sunspots,True,True,1.6737199246030545,0.828491357728512,True,simplicity,-1.2183698408087507,True,0.836859959801527,,1.2183698407087507,-1e-10,0.8368599573015273,1.6737199146030546,1e-08,4
0.8206485087645934,annual-sunspots,True,True,1.6412970275291867,0.8124420236769476,True,simplicity,-1.211642003730316,True,0.8206485112645936,,1.211642003630316,-1e-10,0.8206485087645934,1.6412970175291868,1e-08,5
0.8070869098043744,annual-sunspots,True,True,1.6141738296087487,0.7990160407063306,True,simplicity,-1.2168626967121785,True,0.8070869123043741,,1.2168626966121785,-1e-10,0.8070869098043744,1.6141738196087487,1e-08,6
0.8013987506950815,annual-sunspots,True,True,1.602797511390163,0.7933847631881307,True,simplicity,-1.214857608765128,True,0.8013987531950815,,1.214857608665128,-1e-10,0.8013987506950815,1.602797501390163,1e-08,7
0.8134243424920042,annual-sunspots,True,True,1.6268486949840084,0.805290099067084,True,simplicity,-1.2142422197325389,True,0.8134243449920041,,1.2142422196325389,-1e-10,0.8134243424920042,1.6268486849840085,1e-08,8
0.8221716695649474,annual-sunspots,True,True,1.6443433491298947,0.8139499528692977,True,simplicity,-1.2124353086086321,True,0.8221716720649475,,1.2124353085086321,-1e-10,0.8221716695649474,1.6443433391298947,1e-08,9
0.8279733532301011,annual-sunspots,True,True,1.6559467164602022,0.8196936196978,True,simplicity,-1.2091824862614384,True,0.8279733557301012,,1.2091824861614384,-1e-10,0.8279733532301011,1.6559467064602023,1e-08,10
0.8360491744125903,annual-sunspots,True,True,1.6720983588251805,0.8276886826684641,True,simplicity,-1.2055097495431286,True,0.83604917691259,,1.2055097494431286,-1e-10,0.8360491744125903,1.6720983488251806,1e-08,11
0.837987386397143,annual-sunspots,True,True,1.675974782794286,0.8296075125331717,True,simplicity,-1.2047310849936959,True,0.8379873888971433,,1.2047310848936958,-1e-10,0.837987386397143,1.675974772794286,1e-08,12
0.8467988022453823,annual-sunspots,True,True,1.6935976144907645,0.8383308142229285,True,simplicity,-1.2104526601809311,True,0.8467988047453825,,1.210452660080931,-1e-10,0.8467988022453823,1.6935976044907646,1e-08,13
0.8621559310294524,annual-sunspots,True,True,1.7243118720589048,0.8535343717191577,True,simplicity,-1.2142029996950159,True,0.8621559335294524,,1.2142029995950159,-1e-10,0.8621559310294524,1.7243118620589049,1e-08,14
0.8143508197112633,annual-sunspots,True,True,1.6287016494225266,0.8062073115141505,True,simplicity,-1.2152170341907993,True,0.8143508222112632,,1.2152170340907993,-1e-10,0.8143508197112633,1.6287016394225267,1e-08,15
0.7419314906610457,annual-sunspots,True,True,1.4838629913220913,0.734512175754435,True,simplicity,-1.221057355373413,True,0.7419314931610457,,1.221057355273413,-1e-10,0.7419314906610457,1.4838629813220914,1e-08,16
0.7476388080605493,annual-sunspots,True,True,1.4952776261210985,0.7401624199799438,True,simplicity,-1.2170482597801042,True,0.7476388105605493,,1.2170482596801042,-1e-10,0.7476388080605493,1.4952776161210986,1e-08,17
0.7637106917446264,annual-sunspots,True,True,1.5274213934892527,0.7560735848271802,True,simplicity,-1.2246160909671224,True,0.7637106942446263,,1.2246160908671224,-1e-10,0.7637106917446264,1.5274213834892527,1e-08,18
0.7743557002290266,annual-sunspots,True,True,1.548711410458053,0.7666121432267361,True,simplicity,-1.2242393995987038,True,0.7743557027290267,,1.2242393994987038,-1e-10,0.7743557002290266,1.5487114004580531,1e-08,19
0.7860787736200193,annual-sunspots,True,True,1.5721575572400386,0.778217985883819,True,simplicity,-1.2230286548190423,True,0.7860787761200191,,1.2230286547190423,-1e-10,0.7860787736200193,1.5721575472400386,1e-08,20
0.7935212100980731,annual-sunspots,True,True,1.587042430196146,0.7855859979970928,True,simplicity,-1.2188162110907537,True,0.7935212125980735,,1.2188162109907537,-1e-10,0.7935212100980731,1.5870424201961462,1e-08,21
0.7975853834238202,annual-sunspots,True,True,1.5951707768476404,0.7896095295895821,True,simplicity,-1.2148186964482166,True,0.7975853859238202,,1.2148186963482166,-1e-10,0.7975853834238202,1.5951707668476405,1e-08,22
0.7900050318071038,annual-sunspots,True,True,1.5800100736142075,0.7821049814890327,True,simplicity,-1.2169840964571639,True,0.7900050343071039,,1.2169840963571639,-1e-10,0.7900050318071038,1.5800100636142076,1e-08,23
0.7847530663541252,annual-sunspots,True,True,1.5695061427082504,0.7769055356905838,True,simplicity,-1.2173157450764194,True,0.7847530688541254,,1.2173157449764194,-1e-10,0.7847530663541252,1.5695061327082505,1e-08,24
0.7853367671822116,annual-sunspots,True,True,1.570673544364423,0.7774833995103894,True,simplicity,-1.216460617346648,True,0.7853367696822113,,1.216460617246648,-1e-10,0.7853367671822116,1.5706735343644231,1e-08,25
0.7834251773738133,annual-sunspots,True,True,1.5668503647476266,0.7755909256000751,True,simplicity,-1.2180143422780954,True,0.7834251798738134,,1.2180143421780953,-1e-10,0.7834251773738133,1.5668503547476267,1e-08,26
0.7754242306973937,annual-sunspots,True,True,1.5508484713947874,0.7676699883904198,True,simplicity,-1.2179924057973308,True,0.7754242331973941,,1.2179924056973308,-1e-10,0.7754242306973937,1.5508484613947875,1e-08,27
0.7906357993011832,annual-sunspots,True,True,1.5812716086023664,0.7827294413081709,True,simplicity,-1.2197481694751446,True,0.790635801801183,,1.2197481693751446,-1e-10,0.7906357993011832,1.5812715986023664,1e-08,28
0.7907668602617302,annual-sunspots,True,True,1.5815337305234602,0.7828591916591131,True,simplicity,-1.2161549264145475,True,0.7907668627617305,,1.2161549263145475,-1e-10,0.7907668602617302,1.5815337205234603,1e-08,29
0.7934530345680209,annual-sunspots,True,True,1.5869060791360416,0.7855185042223404,True,simplicity,-1.2169948964875643,True,0.7934530370680207,,1.2169948963875643,-1e-10,0.7934530345680209,1.5869060691360417,1e-08,30
0.7975374150189276,annual-sunspots,True,True,1.5950748400378552,0.7895620408687383,True,simplicity,-1.2143175596195053,True,0.7975374175189274,,1.2143175595195053,-1e-10,0.7975374150189276,1.5950748300378552,1e-08,31
0.8013858673669179,annual-sunspots,True,True,1.6027717447338357,0.7933720086932488,True,simplicity,-1.2151427657933938,True,0.8013858698669181,,1.2151427656933937,-1e-10,0.8013858673669179,1.6027717347338357,1e-08,32
0.8055225951414452,annual-sunspots,True,True,1.6110452002828903,0.7974673691900309,True,simplicity,-1.2148711391276752,True,0.805522597641445,,1.2148711390276752,-1e-10,0.8055225951414452,1.6110451902828904,1e-08,33
0.79365515104858,annual-sunspots,True,True,1.58731031209716,0.7857185995380943,True,simplicity,-1.2173727873104414,True,0.7936551535485802,,1.2173727872104414,-1e-10,0.79365515104858,1.58731030209716,1e-08,34
0.7811895096483897,annual-sunspots,True,True,1.5623790292967794,0.773377614551906,True,simplicity,-1.2215520961660127,True,0.7811895121483896,,1.2215520960660127,-1e-10,0.7811895096483897,1.5623790192967795,1e-08,35
0.7710176375434586,annual-sunspots,True,True,1.5420352850869172,0.763307461168024,True,simplicity,-1.2230087059601038,True,0.7710176400434587,,1.2230087058601038,-1e-10,0.7710176375434586,1.5420352750869173,1e-08,36
0.7653891908545738,annual-sunspots,True,True,1.5307783917091475,0.757735298946028,True,simplicity,-1.2199808982530769,True,0.7653891933545737,,1.2199808981530769,-1e-10,0.7653891908545738,1.5307783817091476,1e-08,37
0.759988907134618,annual-sunspots,True,True,1.5199778242692359,0.7523890180632715,True,simplicity,-1.21671495587914,True,0.7599889096346181,,1.21671495577914,-1e-10,0.759988907134618,1.519977814269236,1e-08,38
0.7785192101546502,annual-sunspots,True,True,1.5570384303093003,0.7707340180531035,True,simplicity,-1.2159341187769208,True,0.7785192126546501,,1.2159341186769208,-1e-10,0.7785192101546502,1.5570384203093004,1e-08,39
0.8158667337401198,annual-sunspots,True,True,1.6317334774802394,0.8077080664027183,True,simplicity,-1.210858669143572,True,0.8158667362401197,,1.210858669043572,-1e-10,0.8158667337401198,1.6317334674802395,1e-08,40
0.8188515917846191,annual-sunspots,True,True,1.637703193569238,0.8106630758667731,True,simplicity,-1.2153510679998443,True,0.8188515942846192,,1.2153510678998443,-1e-10,0.8188515917846191,1.6377031835692382,1e-08,41
0.8221641332818801,annual-sunspots,True,True,1.6443282765637601,0.8139424919490609,True,simplicity,-1.213462361498029,True,0.8221641357818801,,1.213462361398029,-1e-10,0.8221641332818801,1.6443282665637602,1e-08,42
0.8306563488731711,annual-sunspots,True,True,1.661312707746342,0.8223497853844395,True,simplicity,-1.209395249988134,True,0.8306563513731708,,1.209395249888134,-1e-10,0.8306563488731711,1.6613126977463422,1e-08,43
0.8305357902631505,annual-sunspots,True,True,1.661071590526301,0.8222304323605187,True,simplicity,-1.2082516117231688,True,0.8305357927631503,,1.2082516116231687,-1e-10,0.8305357902631505,1.661071580526301,1e-08,44
0.8310834561905819,annual-sunspots,True,True,1.6621669223811637,0.8227726216286759,True,simplicity,-1.2102923107822807,True,0.8310834586905819,,1.2102923106822807,-1e-10,0.8310834561905819,1.6621669123811638,1e-08,45
0.830978832303876,annual-sunspots,True,True,1.661957674607752,0.8226690439808371,True,simplicity,-1.212209667598778,True,0.830978834803876,,1.212209667498778,-1e-10,0.830978832303876,1.661957664607752,1e-08,46
0.8298243735173796,annual-sunspots,True,True,1.6596487570347591,0.8215261297822056,True,simplicity,-1.215015457486054,True,0.8298243760173795,,1.215015457386054,-1e-10,0.8298243735173796,1.6596487470347592,1e-08,47
0.8242631143249477,annual-sunspots,True,True,1.6485262386498953,0.8160204831816982,True,simplicity,-1.2141897918931455,True,0.8242631168249477,,1.2141897917931455,-1e-10,0.8242631143249477,1.6485262286498954,1e-08,48
0.8174781652237626,annual-sunspots,True,True,1.6349563404475251,0.8093033835715249,True,simplicity,-1.2102590148350147,True,0.8174781677237624,,1.2102590147350147,-1e-10,0.8174781652237626,1.6349563304475252,1e-08,49
0.816071677503871,annual-sunspots,True,True,1.632143365007742,0.8079109607288324,True,simplicity,-1.2068978797598746,True,0.8160716800038709,,1.2068978796598746,-1e-10,0.816071677503871,1.632143355007742,1e-08,50
0.8301427355641255,annual-sunspots,True,True,1.660285481128251,0.8218413082084846,True,simplicity,-1.2137591510290564,True,0.8301427380641258,,1.2137591509290564,-1e-10,0.8301427355641255,1.660285471128251,1e-08,51
0.83433715165382,annual-sunspots,True,True,1.66867431330764,0.8259937801372816,True,simplicity,-1.2163123128676938,True,0.8343371541538198,,1.2163123127676938,-1e-10,0.83433715165382,1.66867430330764,1e-08,52
0.8339499311435008,annual-sunspots,True,True,1.6678998722870015,0.8256104318320663,True,simplicity,-1.2170755977364358,True,0.8339499336435008,,1.2170755976364358,-1e-10,0.8339499311435008,1.6678998622870016,1e-08,53
0.8320103847340331,annual-sunspots,True,True,1.6640207794680661,0.8236902808866927,True,simplicity,-1.2138916044511232,True,0.8320103872340328,,1.2138916043511232,-1e-10,0.8320103847340331,1.6640207694680662,1e-08,54
0.8355840911332991,annual-sunspots,True,True,1.6711681922665982,0.8272282502219659,True,simplicity,-1.2105127755493708,True,0.835584093633299,,1.2105127754493707,-1e-10,0.8355840911332991,1.6711681822665982,1e-08,55
0.8448864063541155,annual-sunspots,True,True,1.689772822708231,0.8364375422905745,True,simplicity,-1.214924842322441,True,0.8448864088541161,,1.214924842222441,-1e-10,0.8448864063541155,1.689772812708231,1e-08,56
0.8598941257137462,annual-sunspots,True,True,1.7197882614274924,0.8512951844566087,True,simplicity,-1.2182740642497527,True,0.8598941282137463,,1.2182740641497527,-1e-10,0.8598941257137462,1.7197882514274925,1e-08,57
0.7834703327217585,annual-sunspots,True,True,1.566940675443517,0.7756356293945411,True,simplicity,-1.217854157043071,True,0.7834703352217584,,1.217854156943071,-1e-10,0.7834703327217585,1.566940665443517,1e-08,58
0.7866206378349052,annual-sunspots,True,True,1.5732412856698104,0.7787544314565562,True,simplicity,-1.2193112118245488,True,0.7866206403349053,,1.2193112117245488,-1e-10,0.7866206378349052,1.5732412756698104,1e-08,59
0.8019515401161286,annual-sunspots,True,True,1.603903090232257,0.7939320247149674,True,simplicity,-1.220216967519713,True,0.8019515426161283,,1.220216967419713,-1e-10,0.8019515401161286,1.6039030802322571,1e-08,60
0.815675748636854,annual-sunspots,True,True,1.631351507273708,0.8075189911504854,True,simplicity,-1.2170682162667184,True,0.8156757511368539,,1.2170682161667183,-1e-10,0.815675748636854,1.631351497273708,1e-08,61
0.8197699851248016,annual-sunspots,True,True,1.6395399802496031,0.8115722852735535,True,simplicity,-1.2169253481963933,True,0.8197699876248016,,1.2169253480963933,-1e-10,0.8197699851248016,1.6395399702496032,1e-08,62
0.8218903012761134,annual-sunspots,True,True,1.6437806125522267,0.8136713982633521,True,simplicity,-1.213215822655126,True,0.8218903037761135,,1.213215822555126,-1e-10,0.8218903012761134,1.6437806025522268,1e-08,63
0.8292500093528866,annual-sunspots,True,True,1.6585000287057732,0.8209575092593575,True,simplicity,-1.2123875720337551,True,0.8292500118528865,,1.2123875719337551,-1e-10,0.8292500093528866,1.6585000187057732,1e-08,64
0.8207268771277992,annual-sunspots,True,True,1.6414537642555984,0.8125196083565212,True,simplicity,-1.214087423880104,True,0.8207268796277991,,1.214087423780104,-1e-10,0.8207268771277992,1.6414537542555985,1e-08,65
0.8130396684137247,annual-sunspots,True,True,1.6260793468274493,0.8049092717295874,True,simplicity,-1.217946695799926,True,0.8130396709137248,,1.217946695699926,-1e-10,0.8130396684137247,1.6260793368274493,1e-08,66
0.7351708212722172,annual-sunspots,True,True,1.4703416525444344,0.727819113059495,True,simplicity,-1.2179729521907585,True,0.7351708237722171,,1.2179729520907585,-1e-10,0.7351708212722172,1.4703416425444344,1e-08,67
0.7556441592297163,annual-sunspots,True,True,1.5112883284594325,0.7480877176374194,True,simplicity,-1.2285308161043662,True,0.7556441617297167,,1.2285308160043662,-1e-10,0.7556441592297163,1.5112883184594326,1e-08,68
0.7716188721933769,annual-sunspots,True,True,1.5432377543867537,0.763902683471443,True,simplicity,-1.2280359334659134,True,0.771618874693377,,1.2280359333659134,-1e-10,0.7716188721933769,1.5432377443867538,1e-08,69
0.775597989752316,annual-sunspots,True,True,1.551195989504632,0.7678420098547927,True,simplicity,-1.2248503760292275,True,0.775597992252316,,1.2248503759292275,-1e-10,0.775597989752316,1.551195979504632,1e-08,70
0.7732404779796798,annual-sunspots,True,True,1.5464809659593595,0.7655080731998829,True,simplicity,-1.2220487400408047,True,0.7732404804796796,,1.2220487399408047,-1e-10,0.7732404779796798,1.5464809559593595,1e-08,71
0.7681399446781221,annual-sunspots,True,True,1.536279899356244,0.7604585452313409,True,simplicity,-1.217050328626298,True,0.768139947178122,,1.217050328526298,-1e-10,0.7681399446781221,1.5362798893562442,1e-08,72
0.7660512149838801,annual-sunspots,True,True,1.53210243996776,0.7583907028340414,True,simplicity,-1.220317233491466,True,0.7660512174838798,,1.220317233391466,-1e-10,0.7660512149838801,1.5321024299677601,1e-08,73
